external_urls,followers,genres,id,name,popularity,uri
https://open.spotify.com/artist/6TsAG8Ve1icEC8ydeHm3C8,78636,cloud rap,6TsAG8Ve1icEC8ydeHm3C8,Snow Strippers,56,spotify:artist:6TsAG8Ve1icEC8ydeHm3C8
https://open.spotify.com/artist/2O0Hw1WSMbskB5tD9aWah3,867189,"classic soul, disco, funk, motown, philly soul, quiet storm, soul",2O0Hw1WSMbskB5tD9aWah3,The Stylistics,56,spotify:artist:2O0Hw1WSMbskB5tD9aWah3
https://open.spotify.com/artist/3uZFBSsMiooimnprFL9jD1,69369,"canadian old school hip hop, reggae fusion",3uZFBSsMiooimnprFL9jD1,Snow,63,spotify:artist:3uZFBSsMiooimnprFL9jD1
https://open.spotify.com/artist/6ohaQzKaXrobAL8paLSaxq,2262839,"filmi, indian folk, modern bollywood",6ohaQzKaXrobAL8paLSaxq,Salim–Sulaiman,68,spotify:artist:6ohaQzKaXrobAL8paLSaxq
https://open.spotify.com/artist/5XTxV2ifoYkmNb13Gb6cKz,166590,"eurodance, german techno",5XTxV2ifoYkmNb13Gb6cKz,Sash!,66,spotify:artist:5XTxV2ifoYkmNb13Gb6cKz
https://open.spotify.com/artist/2K5nCggbhSZ00YCYP5qkZS,2188674,"italian hip hop, italian pop, trap italiana",2K5nCggbhSZ00YCYP5qkZS,Shiva,71,spotify:artist:2K5nCggbhSZ00YCYP5qkZS
https://open.spotify.com/artist/1TqQi97nqeiuOJrIFv5Sw0,456364,"pop rock, post-grunge",1TqQi97nqeiuOJrIFv5Sw0,Semisonic,57,spotify:artist:1TqQi97nqeiuOJrIFv5Sw0
https://open.spotify.com/artist/1eWvOyyLmTtEVjuV2StcqC,26081,rva drill,1eWvOyyLmTtEVjuV2StcqC,Screwly G,52,spotify:artist:1eWvOyyLmTtEVjuV2StcqC
https://open.spotify.com/artist/1bq8rqNnfrojn0OSAfeNXJ,231963,"lo-fi chill, sad lo-fi",1bq8rqNnfrojn0OSAfeNXJ,Sarcastic Sounds,57,spotify:artist:1bq8rqNnfrojn0OSAfeNXJ
https://open.spotify.com/artist/7qvsLYsYP0MHD7jkdv6DAG,1144540,"contemporary country, country, country dawn, country gospel, country road",7qvsLYsYP0MHD7jkdv6DAG,Sara Evans,53,spotify:artist:7qvsLYsYP0MHD7jkdv6DAG
https://open.spotify.com/artist/1Fl1fc7bZfRVUCffh9Uudx,142297,"gym phonk, meme",1Fl1fc7bZfRVUCffh9Uudx,sma$her,63,spotify:artist:1Fl1fc7bZfRVUCffh9Uudx
https://open.spotify.com/artist/5UqTO8smerMvxHYA5xsXb6,1197025,"alternative rock, noise pop, noise rock, rock, shoegaze",5UqTO8smerMvxHYA5xsXb6,Sonic Youth,57,spotify:artist:5UqTO8smerMvxHYA5xsXb6
https://open.spotify.com/artist/7M7UXUwtz3Wb25PVS8dwHs,119416,"ccm, world worship, worship",7M7UXUwtz3Wb25PVS8dwHs,SEU Worship,54,spotify:artist:7M7UXUwtz3Wb25PVS8dwHs
https://open.spotify.com/artist/7qAcXJgt1PWnxwUgxMdyuk,903773,"alternative metal, nu metal, post-grunge",7qAcXJgt1PWnxwUgxMdyuk,SICK PUPPIES,56,spotify:artist:7qAcXJgt1PWnxwUgxMdyuk
https://open.spotify.com/artist/3Y10boYzeuFCJ4Qgp53w6o,557678,"dance pop, dance rock",3Y10boYzeuFCJ4Qgp53w6o,Scissor Sisters,59,spotify:artist:3Y10boYzeuFCJ4Qgp53w6o
https://open.spotify.com/artist/35Uu85Pq33mK8x1jYqsHY2,1126404,"alternative metal, atlanta metal, industrial metal, nu metal, rap metal",35Uu85Pq33mK8x1jYqsHY2,Sevendust,54,spotify:artist:35Uu85Pq33mK8x1jYqsHY2
https://open.spotify.com/artist/12HVwm3qt6gOkKhDoj00m4,616043,bhojpuri pop,12HVwm3qt6gOkKhDoj00m4,Shilpi Raj,71,spotify:artist:12HVwm3qt6gOkKhDoj00m4
https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF,2655911,"afrofuturism, pop, post-teen pop, pov: indie",3rWZHrfrsPBxVy692yAIxF,WILLOW,71,spotify:artist:3rWZHrfrsPBxVy692yAIxF
https://open.spotify.com/artist/1jIVEaq8GmqMYb8nFNAZgb,15913,cincinnati rap,1jIVEaq8GmqMYb8nFNAZgb,Seezyn,55,spotify:artist:1jIVEaq8GmqMYb8nFNAZgb
https://open.spotify.com/artist/0dT2U2jUx6OmKlyeQOH8AK,131811,"cali rap, detroit trap",0dT2U2jUx6OmKlyeQOH8AK,ShooterGang Kony,52,spotify:artist:0dT2U2jUx6OmKlyeQOH8AK
https://open.spotify.com/artist/1tuNNda2SSH3o4lUms5K6C,160460,corrido,1tuNNda2SSH3o4lUms5K6C,Sebastian Esquivel,62,spotify:artist:1tuNNda2SSH3o4lUms5K6C
https://open.spotify.com/artist/7zxFc10N9BP2lg73b8cwZ0,99513,pop rap brasileiro,7zxFc10N9BP2lg73b8cwZ0,Salve Malak,70,spotify:artist:7zxFc10N9BP2lg73b8cwZ0
https://open.spotify.com/artist/1NUOfvAhA9AvsF1ISMkgHX,480332,"neon pop punk, pop punk, post-hardcore, screamo",1NUOfvAhA9AvsF1ISMkgHX,Saosin,55,spotify:artist:1NUOfvAhA9AvsF1ISMkgHX
https://open.spotify.com/artist/7urnl0uH1w3NCoErxw7AUK,36937,hypertechno,7urnl0uH1w3NCoErxw7AUK,Supermode,64,spotify:artist:7urnl0uH1w3NCoErxw7AUK
https://open.spotify.com/artist/7C3Cbtr2PkH2l4tOGhtCsk,225870,"electropop, indie electropop, vapor soul",7C3Cbtr2PkH2l4tOGhtCsk,Shallou,57,spotify:artist:7C3Cbtr2PkH2l4tOGhtCsk
https://open.spotify.com/artist/2urobxol2zYHXOUJXDh8n4,133435,aesthetic rap,2urobxol2zYHXOUJXDh8n4,Shady Moon,55,spotify:artist:2urobxol2zYHXOUJXDh8n4
https://open.spotify.com/artist/2Wk167T0fY1fABsHM5qFcI,6787432,"arab pop, egyptian pop",2Wk167T0fY1fABsHM5qFcI,Sherine,67,spotify:artist:2Wk167T0fY1fABsHM5qFcI
https://open.spotify.com/artist/2JEjaa7hWhE1BbL3OcoeFR,2530578,"filmi, malayalam pop",2JEjaa7hWhE1BbL3OcoeFR,Sujatha,70,spotify:artist:2JEjaa7hWhE1BbL3OcoeFR
https://open.spotify.com/artist/1GbrJTB56Xs4XQGlmVbaCf,50769,nz hip hop,1GbrJTB56Xs4XQGlmVbaCf,Savage,59,spotify:artist:1GbrJTB56Xs4XQGlmVbaCf
https://open.spotify.com/artist/4AGNJdJiVltImYk1UTLE0K,180054,tulsa indie,4AGNJdJiVltImYk1UTLE0K,Sports,56,spotify:artist:4AGNJdJiVltImYk1UTLE0K
https://open.spotify.com/artist/1HGMG8RHvcu1mfdM9MeTek,1300347,"classic bollywood, filmi, hare krishna",1HGMG8RHvcu1mfdM9MeTek,Sadhana Sargam,69,spotify:artist:1HGMG8RHvcu1mfdM9MeTek
https://open.spotify.com/artist/6qyi8X6MdP1lu6B1K6yh3h,648399,"alternative rock, indie rock, la indie, modern alternative rock, modern rock",6qyi8X6MdP1lu6B1K6yh3h,Silversun Pickups,53,spotify:artist:6qyi8X6MdP1lu6B1K6yh3h
https://open.spotify.com/artist/6MYKRhEIKscR8qdGlvpk9y,180569,roots worship,6MYKRhEIKscR8qdGlvpk9y,Sovereign Grace Music,54,spotify:artist:6MYKRhEIKscR8qdGlvpk9y
https://open.spotify.com/artist/5HYNPEO2NNBONQkp3Mvwvc,1111666,"jazz cover, swing",5HYNPEO2NNBONQkp3Mvwvc,Scott Bradlee's Postmodern Jukebox,60,spotify:artist:5HYNPEO2NNBONQkp3Mvwvc
https://open.spotify.com/artist/1lmU3giNF3CSbkVSQmLpHQ,176035,pop edm,1lmU3giNF3CSbkVSQmLpHQ,Surf Mesa,61,spotify:artist:1lmU3giNF3CSbkVSQmLpHQ
https://open.spotify.com/artist/2NZD6Gqfk60GEcAAnJKVsR,35156,urbano chileno,2NZD6Gqfk60GEcAAnJKVsR,Stars Music Chile,64,spotify:artist:2NZD6Gqfk60GEcAAnJKVsR
https://open.spotify.com/artist/04yr1h3maDSKvM08pgOezF,319829,kindermusik,04yr1h3maDSKvM08pgOezF,Simone Sommerland,70,spotify:artist:04yr1h3maDSKvM08pgOezF
https://open.spotify.com/artist/1GVuCyb4PlArufUZDUnRQi,132552,pop dance,1GVuCyb4PlArufUZDUnRQi,southstar,64,spotify:artist:1GVuCyb4PlArufUZDUnRQi
https://open.spotify.com/artist/4xEsDLdD6DgtKhlCCJq4Ri,39017,slowed and reverb,4xEsDLdD6DgtKhlCCJq4Ri,twilight,62,spotify:artist:4xEsDLdD6DgtKhlCCJq4Ri
https://open.spotify.com/artist/2TImI3DW7o5MdRXJs4D37h,577134,cali rap,2TImI3DW7o5MdRXJs4D37h,SOB X RBE,52,spotify:artist:2TImI3DW7o5MdRXJs4D37h
https://open.spotify.com/artist/5ENhy70PiA8QzfghaFQ7Ey,139717,slowed and reverb,5ENhy70PiA8QzfghaFQ7Ey,slō,62,spotify:artist:5ENhy70PiA8QzfghaFQ7Ey
https://open.spotify.com/artist/2w7IutHv5g4e8LumrwtjWR,76549,filter house,2w7IutHv5g4e8LumrwtjWR,Stardust,61,spotify:artist:2w7IutHv5g4e8LumrwtjWR
https://open.spotify.com/artist/4I6wXEDAaa18CfmvwMJalK,626,calming instrumental,4I6wXEDAaa18CfmvwMJalK,Slowberry,57,spotify:artist:4I6wXEDAaa18CfmvwMJalK
https://open.spotify.com/artist/7Lk9V7E1u5gqSHmtcKlOqH,432532,"alt z, gen z singer-songwriter, modern indie pop",7Lk9V7E1u5gqSHmtcKlOqH,Sara Kays,58,spotify:artist:7Lk9V7E1u5gqSHmtcKlOqH
https://open.spotify.com/artist/2u01kCKA5wDvvztuH8lyT0,231507,"deathstep, dubstep, riddim dubstep",2u01kCKA5wDvvztuH8lyT0,SVDDEN DEATH,53,spotify:artist:2u01kCKA5wDvvztuH8lyT0
https://open.spotify.com/artist/16nn7kCHPWIB6uK09GQCNI,646042,"punk, punk 'n' roll, skate punk, socal pop punk",16nn7kCHPWIB6uK09GQCNI,Social Distortion,54,spotify:artist:16nn7kCHPWIB6uK09GQCNI
https://open.spotify.com/artist/3886aFez2HDLkio5tUzmP6,417351,"alternative metal, post-grunge",3886aFez2HDLkio5tUzmP6,Sixx:A.M.,54,spotify:artist:3886aFez2HDLkio5tUzmP6
https://open.spotify.com/artist/0fAEWMlRd4yiJBT2usaqqc,143954,aesthetic rap,0fAEWMlRd4yiJBT2usaqqc,Softwilly,54,spotify:artist:0fAEWMlRd4yiJBT2usaqqc
https://open.spotify.com/artist/4ryoUS0W8qXokfMxrlJt6O,299349,modern reggae,4ryoUS0W8qXokfMxrlJt6O,Skip Marley,58,spotify:artist:4ryoUS0W8qXokfMxrlJt6O
https://open.spotify.com/artist/31wcwYyqQIfZCtIzCY3R53,11998,emoplugg,31wcwYyqQIfZCtIzCY3R53,STM,61,spotify:artist:31wcwYyqQIfZCtIzCY3R53
https://open.spotify.com/artist/2mAYpnSe3g2Y22JcZ2ddku,175573,"austrian pop, melancholia",2mAYpnSe3g2Y22JcZ2ddku,Soap&Skin,61,spotify:artist:2mAYpnSe3g2Y22JcZ2ddku
https://open.spotify.com/artist/0PDEn6fqo7VEhexzDok9Dl,153888,krushfunk,0PDEn6fqo7VEhexzDok9Dl,shonci,61,spotify:artist:0PDEn6fqo7VEhexzDok9Dl
https://open.spotify.com/artist/2iwUUr9Udu8z6L2ZJcYr6i,40755,dark r&b,2iwUUr9Udu8z6L2ZJcYr6i,Stileto,57,spotify:artist:2iwUUr9Udu8z6L2ZJcYr6i
https://open.spotify.com/artist/2dTY9wbqtzL3gDLrffNlmm,1358,calming instrumental,2dTY9wbqtzL3gDLrffNlmm,Spiritual Flower,55,spotify:artist:2dTY9wbqtzL3gDLrffNlmm
https://open.spotify.com/artist/1W2Fv4YUnjC8hx2qQd6fGh,222606,"pixie, pop punk",1W2Fv4YUnjC8hx2qQd6fGh,Stand Atlantic,55,spotify:artist:1W2Fv4YUnjC8hx2qQd6fGh
https://open.spotify.com/artist/4QM5QCHicznALtX885CnZC,407303,"escape room, hyperpop, pink noise, proto-hyperpop",4QM5QCHicznALtX885CnZC,Slayyyter,55,spotify:artist:4QM5QCHicznALtX885CnZC
https://open.spotify.com/artist/6UL7BodGc5iVmQGlMwHR0g,657063,"reggae, roots reggae, uk reggae",6UL7BodGc5iVmQGlMwHR0g,Steel Pulse,55,spotify:artist:6UL7BodGc5iVmQGlMwHR0g
https://open.spotify.com/artist/0TMvoNR0AIJV138mHY6jdE,2727449,"polish pop, polish viral pop",0TMvoNR0AIJV138mHY6jdE,sanah,69,spotify:artist:0TMvoNR0AIJV138mHY6jdE
https://open.spotify.com/artist/6LufpoVlIYKQCu9Gjpk8B7,292169,"black americana, funk, retro soul, soul",6LufpoVlIYKQCu9Gjpk8B7,Sharon Jones & The Dap-Kings,58,spotify:artist:6LufpoVlIYKQCu9Gjpk8B7
https://open.spotify.com/artist/65c5si0ePAwkOCn4M35Ho7,205885,"bossa nova, brazilian jazz, samba",65c5si0ePAwkOCn4M35Ho7,Sérgio Mendes,62,spotify:artist:65c5si0ePAwkOCn4M35Ho7
https://open.spotify.com/artist/6FDDxz6lYakINkmWPOlIZG,220137,punjabi pop,6FDDxz6lYakINkmWPOlIZG,Sukha,64,spotify:artist:6FDDxz6lYakINkmWPOlIZG
https://open.spotify.com/artist/2dZ1l4hWgtbMS0N5T9Oalb,72504,modern country pop,2dZ1l4hWgtbMS0N5T9Oalb,Sean Stemaly,52,spotify:artist:2dZ1l4hWgtbMS0N5T9Oalb
https://open.spotify.com/artist/6JW8wliOEwaDZ231ZY7cf4,1992331,"alternative metal, brazilian metal, death metal, groove metal, hard rock, latin metal, metal, nu metal, old school thrash, speed metal, thrash metal",6JW8wliOEwaDZ231ZY7cf4,Sepultura,60,spotify:artist:6JW8wliOEwaDZ231ZY7cf4
https://open.spotify.com/artist/44cW3xznP61BXbu0e7fgxn,35756,"nyc rap, trap latino",44cW3xznP61BXbu0e7fgxn,Slayter,62,spotify:artist:44cW3xznP61BXbu0e7fgxn
https://open.spotify.com/artist/7M1OtLgGeX29Ivo1llzubY,8450,lo-fi vgm,7M1OtLgGeX29Ivo1llzubY,Super Piano 64,54,spotify:artist:7M1OtLgGeX29Ivo1llzubY
https://open.spotify.com/artist/408vMm7y1227ASq7GmWygZ,290528,"afrobeats, nigerian pop",408vMm7y1227ASq7GmWygZ,Sarz,62,spotify:artist:408vMm7y1227ASq7GmWygZ
https://open.spotify.com/artist/4TKhxSkqClXrdtUWgKqHVU,1323488,"afrobeats, nigerian pop",4TKhxSkqClXrdtUWgKqHVU,Shallipopi,65,spotify:artist:4TKhxSkqClXrdtUWgKqHVU
https://open.spotify.com/artist/4StjyzjcmZ7a9QncHVf0pu,1549994,"deep turkish pop, persian pop, turkish pop",4StjyzjcmZ7a9QncHVf0pu,Simge,69,spotify:artist:4StjyzjcmZ7a9QncHVf0pu
https://open.spotify.com/artist/1hXjTjJzZTXDZ75AclOo6N,963870,"album rock, classic rock, glam metal, hard rock, rock",1hXjTjJzZTXDZ75AclOo6N,Sammy Hagar,52,spotify:artist:1hXjTjJzZTXDZ75AclOo6N
https://open.spotify.com/artist/5a2w2tgpLwv26BYJf2qYwu,503707,"art pop, bubblegum bass, deconstructed club, escape room, hyperpop, proto-hyperpop, transpop",5a2w2tgpLwv26BYJf2qYwu,SOPHIE,56,spotify:artist:5a2w2tgpLwv26BYJf2qYwu
https://open.spotify.com/artist/1rdQOMFFtoskDXXUVjiGo9,1695499,filmi,1rdQOMFFtoskDXXUVjiGo9,Shweta Mohan,68,spotify:artist:1rdQOMFFtoskDXXUVjiGo9
https://open.spotify.com/artist/24pnYmyDZqfVvQGqK1RZ9b,1292,calming instrumental,24pnYmyDZqfVvQGqK1RZ9b,SkySky,57,spotify:artist:24pnYmyDZqfVvQGqK1RZ9b
https://open.spotify.com/artist/3WPKDlucMsXH6FC1XaclZC,742648,"alternative metal, california hardcore, crossover thrash, funk metal, hard rock, hardcore punk, metal, nu metal, old school thrash, punk, thrash metal",3WPKDlucMsXH6FC1XaclZC,Suicidal Tendencies,54,spotify:artist:3WPKDlucMsXH6FC1XaclZC
https://open.spotify.com/artist/30F64wQIHvLiFTGaNZ73nU,348832,"chill breakcore, glitchbreak, glitchcore",30F64wQIHvLiFTGaNZ73nU,Sewerslvt,56,spotify:artist:30F64wQIHvLiFTGaNZ73nU
https://open.spotify.com/artist/69fyBUeaP6u5zUKxhJi2wo,90176,redneck,69fyBUeaP6u5zUKxhJi2wo,Seth Anthony,51,spotify:artist:69fyBUeaP6u5zUKxhJi2wo
https://open.spotify.com/artist/0uqrdF1UCmMshSk6veOa5K,222532,movie tunes,0uqrdF1UCmMshSk6veOa5K,Sarah Jeffery,56,spotify:artist:0uqrdF1UCmMshSk6veOa5K
https://open.spotify.com/artist/04uu8U3I1h26Fp2NBkPTRZ,215145,singer-songwriter pop,04uu8U3I1h26Fp2NBkPTRZ,Sam Tompkins,60,spotify:artist:04uu8U3I1h26Fp2NBkPTRZ
https://open.spotify.com/artist/117XFtbZPnCI1EYKjYZWJc,1960774,"opm, pinoy hip hop, tagalog rap",117XFtbZPnCI1EYKjYZWJc,Skusta Clee,66,spotify:artist:117XFtbZPnCI1EYKjYZWJc
https://open.spotify.com/artist/0sHeX8oQ6o7xic3wMf4NBU,612774,"alternative rock, britpop, oxford indie",0sHeX8oQ6o7xic3wMf4NBU,Supergrass,58,spotify:artist:0sHeX8oQ6o7xic3wMf4NBU
https://open.spotify.com/artist/3WMlRpW5JWuDI95TcEWt3r,478615,pop argentino,3WMlRpW5JWuDI95TcEWt3r,Salastkbron,69,spotify:artist:3WMlRpW5JWuDI95TcEWt3r
https://open.spotify.com/artist/0OO76E5lRfeyBI3fkA73Dr,239726,"glitchcore, hyperpop, scenecore, sped up",0OO76E5lRfeyBI3fkA73Dr,siouxxie sixxsta,56,spotify:artist:0OO76E5lRfeyBI3fkA73Dr
https://open.spotify.com/artist/6If57j6e3TXXk0HiLcIZca,1453895,"hip pop, r&b, trap queen, urban contemporary",6If57j6e3TXXk0HiLcIZca,Sevyn Streeter,55,spotify:artist:6If57j6e3TXXk0HiLcIZca
https://open.spotify.com/artist/7HwzlRPa9Ad0I8rK0FPzzK,2643177,"anime, j-pop",7HwzlRPa9Ad0I8rK0FPzzK,SEKAI NO OWARI,67,spotify:artist:7HwzlRPa9Ad0I8rK0FPzzK
https://open.spotify.com/artist/7zAp0JbkavFg2rcMGvANtP,727114,"filmi, modern bollywood, tamil pop",7zAp0JbkavFg2rcMGvANtP,Shakthisree Gopalan,68,spotify:artist:7zAp0JbkavFg2rcMGvANtP
https://open.spotify.com/artist/1SaTdsz7hf1sjBJPBqPZR9,6832,sleep,1SaTdsz7hf1sjBJPBqPZR9,sleepy planet,66,spotify:artist:1SaTdsz7hf1sjBJPBqPZR9
https://open.spotify.com/artist/0BEI7i5sgUuivcfwXLzFmM,1082554,"alternative metal, nu metal",0BEI7i5sgUuivcfwXLzFmM,Serj Tankian,57,spotify:artist:0BEI7i5sgUuivcfwXLzFmM
https://open.spotify.com/artist/3fJ05kTiWPBQXPk7WoOhX1,907,calming instrumental,3fJ05kTiWPBQXPk7WoOhX1,Silkyson,58,spotify:artist:3fJ05kTiWPBQXPk7WoOhX1
https://open.spotify.com/artist/66YzHdK0FWCQSKMlXf3Rbj,90335,lds,66YzHdK0FWCQSKMlXf3Rbj,Strive to Be,56,spotify:artist:66YzHdK0FWCQSKMlXf3Rbj
https://open.spotify.com/artist/1EbbJiG9LzlH2i7fCjhkvv,147733,"pixel, pov: indie",1EbbJiG9LzlH2i7fCjhkvv,Sushi Soucy,53,spotify:artist:1EbbJiG9LzlH2i7fCjhkvv
https://open.spotify.com/artist/6HqgxkTt9KGyt27zYrwVan,471960,"reggaeton, reggaeton flow, urbano latino",6HqgxkTt9KGyt27zYrwVan,Super Yei,63,spotify:artist:6HqgxkTt9KGyt27zYrwVan
https://open.spotify.com/artist/6aQfrWHwAcuY8IYItbChZh,157944,punjabi pop,6aQfrWHwAcuY8IYItbChZh,Shinda Kahlon,65,spotify:artist:6aQfrWHwAcuY8IYItbChZh
https://open.spotify.com/artist/3jTU1IOqkO7Mz4zdbXPose,168535,singer-songwriter pop,3jTU1IOqkO7Mz4zdbXPose,Stephen Dawes,57,spotify:artist:3jTU1IOqkO7Mz4zdbXPose
https://open.spotify.com/artist/4bLLB1dbsRVUTcMpnDGDO2,866799,opm,4bLLB1dbsRVUTcMpnDGDO2,SunKissed Lola,61,spotify:artist:4bLLB1dbsRVUTcMpnDGDO2
https://open.spotify.com/artist/0oK5D6uPhGu4Jk2dbZfodU,560374,"latinx alternative, souldies",0oK5D6uPhGu4Jk2dbZfodU,Thee Sacred Souls,68,spotify:artist:0oK5D6uPhGu4Jk2dbZfodU
https://open.spotify.com/artist/4FqPRilb0Ja0TKG3RS3y4s,609068,"dutch house, edm, electro house, house, pop dance, progressive electro house, progressive house",4FqPRilb0Ja0TKG3RS3y4s,Steve Angello,62,spotify:artist:4FqPRilb0Ja0TKG3RS3y4s
https://open.spotify.com/artist/4Cqia9vrAbm7ANXbJGXsTE,3111661,"hard rock, rock",4Cqia9vrAbm7ANXbJGXsTE,Slash,58,spotify:artist:4Cqia9vrAbm7ANXbJGXsTE
https://open.spotify.com/artist/0VVnWF3KNaa5O7ESohKhAx,200260,"afropop, malian blues, mande pop, world",0VVnWF3KNaa5O7ESohKhAx,Salif Keita,64,spotify:artist:0VVnWF3KNaa5O7ESohKhAx
https://open.spotify.com/artist/1URVdcNYXigvk6Dj0fHYOM,113695,"bedroom r&b, hyperpop, nottingham hip hop",1URVdcNYXigvk6Dj0fHYOM,skaiwater,53,spotify:artist:1URVdcNYXigvk6Dj0fHYOM
https://open.spotify.com/artist/3gk0OYeLFWYupGFRHqLSR7,472002,"classic hardstyle, dutch house, edm, electro house, euphoric hardstyle, melbourne bounce, pop dance, progressive electro house",3gk0OYeLFWYupGFRHqLSR7,Showtek,62,spotify:artist:3gk0OYeLFWYupGFRHqLSR7
https://open.spotify.com/artist/2BM933ADIluGGrPBOhPgIt,396812,"japanese metalcore, japanese screamo",2BM933ADIluGGrPBOhPgIt,SiM,57,spotify:artist:2BM933ADIluGGrPBOhPgIt
https://open.spotify.com/artist/0xJngD5Pr8FAqrx3eHP5qn,14536,"healing hz, solfeggio product",0xJngD5Pr8FAqrx3eHP5qn,Solfeggio Frequencies Sacred,57,spotify:artist:0xJngD5Pr8FAqrx3eHP5qn
https://open.spotify.com/artist/7pyhre5oEEFMqcgMEvJY7q,601543,"candy pop, la indie, metropopolis, neo-synthpop",7pyhre5oEEFMqcgMEvJY7q,Sky Ferreira,54,spotify:artist:7pyhre5oEEFMqcgMEvJY7q
https://open.spotify.com/artist/4nGp682WMiKS4X217kPw8C,4223253,opm,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,67,spotify:artist:4nGp682WMiKS4X217kPw8C
https://open.spotify.com/artist/0HlxL5hisLf59ETEPM3cUA,860846,"eurodance, german techno, hamburg electronic, happy hardcore",0HlxL5hisLf59ETEPM3cUA,Scooter,66,spotify:artist:0HlxL5hisLf59ETEPM3cUA
https://open.spotify.com/artist/2qUycRIHExBVUPIoq6RUkO,9912,"ambient worship, instrumental worship",2qUycRIHExBVUPIoq6RUkO,Simon Wester,53,spotify:artist:2qUycRIHExBVUPIoq6RUkO
https://open.spotify.com/artist/3REpOYo13YkVj1dFzda12A,464057,"classic soul, disco, funk, motown, new jack swing, post-disco, quiet storm, soul, urban contemporary",3REpOYo13YkVj1dFzda12A,Shalamar,53,spotify:artist:3REpOYo13YkVj1dFzda12A
https://open.spotify.com/artist/2PEMswqQspTSsAltdeF5kO,685858,"drill italiana, italian hip hop",2PEMswqQspTSsAltdeF5kO,Simba La Rue,68,spotify:artist:2PEMswqQspTSsAltdeF5kO
https://open.spotify.com/artist/2Fc1UZXKRmPpWWx1sxcb9m,87503,"chillhop, lo-fi beats",2Fc1UZXKRmPpWWx1sxcb9m,SwuM,54,spotify:artist:2Fc1UZXKRmPpWWx1sxcb9m
https://open.spotify.com/artist/2FrKQPjJe4pVMZOgm0ESOx,236984,"diva house, eurodance, german techno, hip house",2FrKQPjJe4pVMZOgm0ESOx,SNAP!,62,spotify:artist:2FrKQPjJe4pVMZOgm0ESOx
https://open.spotify.com/artist/3DEdNjxF3ea9taOMCXouZ6,336631,chill drill,3DEdNjxF3ea9taOMCXouZ6,Sainté,62,spotify:artist:3DEdNjxF3ea9taOMCXouZ6
https://open.spotify.com/artist/3zXw2Eh96iTT51pytzHdZi,1249878,"album rock, classic rock, country rock, glam metal, hard rock, mellow gold, rock, soft rock, southern rock",3zXw2Eh96iTT51pytzHdZi,38 Special,57,spotify:artist:3zXw2Eh96iTT51pytzHdZi
https://open.spotify.com/artist/0wEvWMQRqaXcgnrZv6KtyL,517175,"dancehall, dancehall queen, jamaican dancehall",0wEvWMQRqaXcgnrZv6KtyL,Spice,60,spotify:artist:0wEvWMQRqaXcgnrZv6KtyL
https://open.spotify.com/artist/6OTr0YwLwGdv7mlmX27hRX,97145,classical cello,6OTr0YwLwGdv7mlmX27hRX,Sheku Kanneh-Mason,55,spotify:artist:6OTr0YwLwGdv7mlmX27hRX
https://open.spotify.com/artist/3g7vYcdDXnqnDKYFwqXBJP,1275368,"opm, p-pop, pinoy idol pop",3g7vYcdDXnqnDKYFwqXBJP,SB19,65,spotify:artist:3g7vYcdDXnqnDKYFwqXBJP
https://open.spotify.com/artist/7EEiVZvj6RCEtVX2F2pyxu,115963,trap,7EEiVZvj6RCEtVX2F2pyxu,Slim Jxmmi,54,spotify:artist:7EEiVZvj6RCEtVX2F2pyxu
https://open.spotify.com/artist/5e5P006iq5TGOsKDGdjmit,14688,tone,5e5P006iq5TGOsKDGdjmit,Spiritual Moment,64,spotify:artist:5e5P006iq5TGOsKDGdjmit
https://open.spotify.com/artist/0SzZQUkmQ2VPihJ7P64IGq,2334,movie tunes,0SzZQUkmQ2VPihJ7P64IGq,Stellan Skarsgård,59,spotify:artist:0SzZQUkmQ2VPihJ7P64IGq
https://open.spotify.com/artist/1020a42xVklY6c56imNcaa,347864,"alternative hip hop, detroit hip hop, hardcore hip hop, hip hop",1020a42xVklY6c56imNcaa,Slum Village,53,spotify:artist:1020a42xVklY6c56imNcaa
https://open.spotify.com/artist/3hBQ4zniNdQf1cqqo6hzuW,2440947,"italian hip hop, italian pop, italian underground hip hop",3hBQ4zniNdQf1cqqo6hzuW,Salmo,68,spotify:artist:3hBQ4zniNdQf1cqqo6hzuW
https://open.spotify.com/artist/6gkWznnJkdkwRPVcmnrays,651015,"disco, funk, philly soul, quiet storm, soul",6gkWznnJkdkwRPVcmnrays,Sister Sledge,58,spotify:artist:6gkWznnJkdkwRPVcmnrays
https://open.spotify.com/artist/1GLnyPuL45vOsZPs5iANcC,238590,cloud rap,1GLnyPuL45vOsZPs5iANcC,Sematary,55,spotify:artist:1GLnyPuL45vOsZPs5iANcC
https://open.spotify.com/artist/5IkHDfUNRiqyATjgbDHuGy,188,"color noise, white noise",5IkHDfUNRiqyATjgbDHuGy,Sky Travis,54,spotify:artist:5IkHDfUNRiqyATjgbDHuGy
https://open.spotify.com/artist/5AtWO8IEnjhRLzaVVQxFUs,707383,"pop r&b, r&b, teen pop",5AtWO8IEnjhRLzaVVQxFUs,SoMo,54,spotify:artist:5AtWO8IEnjhRLzaVVQxFUs
