external_urls,followers,genres,id,name,popularity,uri,collaborations_ids,collaborations
https://open.spotify.com/artist/3ppQEG71r7jVpI8RudzycF,358833,cali rap,3ppQEG71r7jVpI8RudzycF,OHGEESY,69,spotify:artist:3ppQEG71r7jVpI8RudzycF,"5H4yInM5zmHqpKIoMNAx4r, 31W5EY0aAly4Qieq6OFu6I, 5LHRHt1k9lMyONurDHEdrp, 6veh5zbFpm31XsPdjBgPER, 5XJDexmWFLWOkjOEjOVX3e, 4r63FhuTkUYltbVAg5TQnk, 0A0FS04o6zMoto8OKPsDwY","'Mozzy', 'Central Cee', 'Big Scarr', 'Bun Dog', 'Moe Faygoo', '03 Greedo', 'A Boogie Wit da Hoodie', 'Kalan.FrFr', 'Bino Rideaux', 'Tyga', 'BIA', 'Chrishan', 'Eladio Carrion', 'DaBaby', 'Pressa', 'Kamaiyah', 'G.T.', 'Berner', 'Guapo', 'YG', 'BlueBucksClan', 'Cash Kidd'"
https://open.spotify.com/artist/6TLwD7HPWuiOzvXEa3oCNe,2473318,alternative hip hop,6TLwD7HPWuiOzvXEa3oCNe,Oliver Tree,70,spotify:artist:6TLwD7HPWuiOzvXEa3oCNe,"3t5xRXzsuZmMDkQzgOX35S, 0M2CO5ijP35MDhNwvpgxTV","'Little Ricky ZR3', 'Robin Schulz', 'sped up nightcore', 'Super Computer'"
https://open.spotify.com/artist/0dgJbQ0bKPyUXco8hEXN7X,772409,hardwave,0dgJbQ0bKPyUXco8hEXN7X,Øneheart,75,spotify:artist:0dgJbQ0bKPyUXco8hEXN7X,"6ovctVkv7d2fBdilDRYfDW, 6SdlxyPsQ3B0yYncFmDULP, 7pxIYxdkx2675ZGKSAPBAy","'james king', 'Tre Flip', 'Antent', 'Bonjr', 'reidenshi', 'analog_mannequin', 'Dean Korso', 'my head is empty'"
https://open.spotify.com/artist/60df5JBRRPcnSpsIMxxwQm,2276523,"classic soul, memphis soul, soul, soul blues, southern soul, vocal jazz",60df5JBRRPcnSpsIMxxwQm,Otis Redding,71,spotify:artist:60df5JBRRPcnSpsIMxxwQm,,"'The Mar-Keys', 'Carla Thomas', 'Al “Brisco” Clark', ""Booker T. & the M.G.'s"""
https://open.spotify.com/artist/3m5qlPf2OkihLz3dRYnkPA,380346,"colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino",3m5qlPf2OkihLz3dRYnkPA,Ovy On The Drums,77,spotify:artist:3m5qlPf2OkihLz3dRYnkPA,,
https://open.spotify.com/artist/3rfM2cGqF6DB0kUyytMkXx,5663584,"brazilian hip hop, trap brasileiro",3rfM2cGqF6DB0kUyytMkXx,Orochi,75,spotify:artist:3rfM2cGqF6DB0kUyytMkXx,"4PLdCloYxu2bMKfuuB9lI5, 28ie4NNTa2VW2QV4Zray8M, 1YOVBTvznjiDvtAj4ExHeo, 78nr1pVnDR7qZH6QbVMYZf, 0y7B2G0jNMGWyQJsOoRMUt, 1grN0519h2zYqpRtYbDZAl, 0WvTL8PecsD3VxRGuHdSxj, 5s27i7oqhNWIcE4HeoVdq0, 2NMYOlZHIEsSq7pp5jBjic, 5YwzDz4RJfTiMHS4tdR5Lf, 4LAFtDzlQM89xov636hMVv, 4yGgbQJMq9orWypwqtdzYT, 27azwwkxutWL1BWMkgNIh0, 3lIU3RoZiHen1QXAQ3KQ9e, 204IwDdaHE4ymGk9Kya2pY, 6jBww4kwlSrjaNYP7AQPtX, 25XJqeReVV38w0tR04GGBd, 7gJN8W0589FisSYJS17K54, 6Xgp2XMz1fhVYe7i6yNAax, 2UMj7NCbuqy1yUZmiSYGjJ, 1WQBwwssN6r8DSjUlkyUGW, 68PYmgkbRP1qZnEWOry7sB, 0JjPiLQNgAFaEkwoy56B1C, 23ot0eI6ByBW6LrlBfr2bm, 75i9GaW2MJUgt4BkdUnuUY, 5WFFFHVqeVk5tLuYh2KjQy, 1a3fr7NdeBT4JlGj6YlbDL, 1WXbiUMl1AT9Inb619xPUg, 1z7b1Pr1rSlvWRzsW3HOrS, 0KcbRunfjZHfwEnEgd1Dy6, 592JnViQ2tot63c1SbtgK2","'Papatinho', 'Portugal No Beat', 'Mc Dena', 'MC PH', 'Feek', 'Mc Poze do Rodo', 'BK', 'Baco Exu do Blues', 'Coelho', 'Ajaxx', 'Larry June', 'Tasha & Tracie', 'Hunter', 'Galdino', 'H4lfmeasures', 'Mc Tikão', 'MC GP', 'Pugli', 'Kizzy', 'Mvk', 'Luchinha Jr', 'Ribb', 'MATHINVOKER', 'PL Quest', 'DJ Nemo NTR', 'Xamã', 'Dfideliz', 'meLLo', 'Dallass', 'Oruam', 'Vulgo FK', 'Leviano', 'Buccy', 'RUXN', 'Tz da Coronel', 'Djonga', 'Shok', 'Celo1st', 'Hyperanhas', 'Borges', 'Mainstreet', 'Duani', 'Filipe Ret', 'TkN', 'Maquiny', 'R¥AN Txg', 'Trippie Redd', 'Palma', 'MC Kevin o Chris', 'Azevedo', 'Fepache', 'MC Cabelinho', 'Chefin', 'L7NNON', 'jess beats', 'Pedro Lotto', 'Raflow', 'Shenlong', 'MC Ryan SP', 'Luccas Carlos', 'DomLaike', 'MC Smith', 'JR ON', 'MD Chefe', 'Caio Luccas', 'SV', 'BIN', 'Sain', 'Neo Beats', 'Russ', 'MC Maneirinho', ""DU'L"", 'Murillo e LT no Beat', 'MC Paulin da Capital'"
https://open.spotify.com/artist/4MhBe0d439ToDXCWlT3wae,27144,,4MhBe0d439ToDXCWlT3wae,OurVinyl,66,spotify:artist:4MhBe0d439ToDXCWlT3wae,,
https://open.spotify.com/artist/3YQKmKGau1PzlVlkL1iodx,24532430,"modern rock, pop, pov: indie, rock",3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,82,spotify:artist:3YQKmKGau1PzlVlkL1iodx,,
https://open.spotify.com/artist/6G3sPhnj4JBCsBVBGvZnkk,8890,show tunes,6G3sPhnj4JBCsBVBGvZnkk,Okieriete Onaodowan,66,spotify:artist:6G3sPhnj4JBCsBVBGvZnkk,,
https://open.spotify.com/artist/2yyaNPcdxZcn4iutCcLMaC,770,,2yyaNPcdxZcn4iutCcLMaC,Orso,75,spotify:artist:2yyaNPcdxZcn4iutCcLMaC,,
https://open.spotify.com/artist/5cIc3SBFuBLVxJz58W2tU9,1070358,"electropop, indie poptimism, pov: indie",5cIc3SBFuBLVxJz58W2tU9,Oh Wonder,66,spotify:artist:5cIc3SBFuBLVxJz58W2tU9,,'That Woman'
https://open.spotify.com/artist/2efrqekWSHlvhATD50AG3m,321305,"alternative r&b, bedroom pop",2efrqekWSHlvhATD50AG3m,Orion Sun,65,spotify:artist:2efrqekWSHlvhATD50AG3m,,'Mulch'
https://open.spotify.com/artist/12Zk1DFhCbHY6v3xep2ZjI,543652,new jersey rap,12Zk1DFhCbHY6v3xep2ZjI,070 Shake,68,spotify:artist:12Zk1DFhCbHY6v3xep2ZjI,,'Christine and the Queens'
https://open.spotify.com/artist/4AKwRarlmsUlLjIwt38NLw,616570,pop dance,4AKwRarlmsUlLjIwt38NLw,Ofenbach,73,spotify:artist:4AKwRarlmsUlLjIwt38NLw,"7nDsS0l5ZAzMedVRKPP8F1, 2fsk4VlJdNF6G8cCMDrrzB, 6cEuCEZu7PAE9ZSzLLc2oQ, 56Qz2XwGj7FxnNKrfkWjnb","'Lagique', 'Ella Henderson', 'Lucky Lou', 'Sam Gray', 'Dyo', 'Quarterhead', 'SVEA', 'Norma Jean Martine', 'R3HAB', 'FAST BOY', 'Tia Tia'"
https://open.spotify.com/artist/3GMH7ApqfVpvBM1MuToQR7,538058,sped up,3GMH7ApqfVpvBM1MuToQR7,ODECORE,66,spotify:artist:3GMH7ApqfVpvBM1MuToQR7,"4Gso3d4CscCijv0lmajZWs, 7ITMCzIU9uII8gwRg8JAhc, 0647ep4AirMtU3Iq9YcBXm, 0H942IkjXv9bjx5OxoG7kh, 1S82w4yw9TYIHZ889mPPaW","'JELEEL!', 'Sassy Scene', 'kamo2700', 'removeface', 'Homixide Gang', '9lives', 'Don Toliver', '6arelyhuman', 'Odetari', 'cade clair', 'jnhygs', 'Kanii'"
https://open.spotify.com/artist/3444S3C4U9Ts86BnCtSPRV,253793,"modern country pop, texas country",3444S3C4U9Ts86BnCtSPRV,Treaty Oak Revival,72,spotify:artist:3444S3C4U9Ts86BnCtSPRV,,
https://open.spotify.com/artist/3lY9Fxceu60W1rbon7PkuF,774960,"flamenco urbano, urbano espanol",3lY9Fxceu60W1rbon7PkuF,Omar Montes,75,spotify:artist:3lY9Fxceu60W1rbon7PkuF,"5TYxZTjIPqKM8K8NuP9woO, 3bvfu2KAve4lPHrhEFDZna, 329e4yvIujISKGKz1BZZbO","'C. Tangana', 'Juan José Suárez (Paquete)', 'Estrella Morente', 'Jairo deRemache', 'Juan Antonio Salazar', 'Israel Fernández', 'Farruquito', 'Kiki Morente', 'La Tana', 'Malú', 'Salcedo Leyry', 'MARÍA TOLEDO', 'Las Chuches', 'Lola Indigo', 'Duquende', 'Capullo de Jerez', 'Farruko'"
https://open.spotify.com/artist/4o0NtnL2m0lzZmEdRas1qv,1340741,"corrido, corridos tumbados, sad sierreno, trap latino, urbano latino",4o0NtnL2m0lzZmEdRas1qv,Ovi,68,spotify:artist:4o0NtnL2m0lzZmEdRas1qv,"4SsVbpTthjScTS7U2hmr1X, 1Q6SZxTvaE3HhslV0iXbI6, 1pf0MPKfKdvS8J779mS1Ay, 3RtNN1VnooWEn3KQk03DUL, 0Q8NcsJwoCbZOHHW63su5S, 6P6GTRTigHBp8ZesNtpCKH, 1vqR17Iv8VFdzure1TAXEq, 0elWFr7TW8piilVRYJUe4P, 2XcZshqzPKm3iZcmt73R8D, 4QFG9KrGWEbr6hNA58CAqE, 1TA5sGRlKUJXBN4ZyJuDIX, 1TtXnWcUs0FCkaZDPGYHdf, 4puAp107dCehraE47QXVQX, 00XhexlJEXQstHimpZN910, 5XJDexmWFLWOkjOEjOVX3e, 0PrhwIWbqYFYyY2ZrkIWgI, 2YRyPiW98bpkARAS4B3OQP, 6ElqtIfQsAkEYypgfJIjeK, 7hJcb9fa4alzcOq3EaNPoG, 768O5GliF0bqscyghggrbE, 4axKuDPr6WKcDCyh8vueTY, 4IC2X34tZmHG3VfTbpzvwL, 1fIJZfSmqQkuqfKNRmrS1V, 1pQWsZQehhS4wavwh7Fnxd, 12vb80Km0Ew53ABfJOepVz, 2cy1zPcrFcXAJTP0APWewL, 2LmcxBak1alK1bf7d1beTr, 7Gi6gjaWy3DxyilpF1a8Is, 14zUHaJZo1mnYtn6IBRaRP, 21451j1KhjAiaYKflxBjr1, 4yxLYO2imECxGYTTV7RQKb, 5bWUlnPx9OYKsLiUJrhCA1, 3SN7I8KV2qBwTCZ4aNDcbS, 7iK8PXO48WeuP03g8YR51W, 1aWJsBQa67l72j1VT3D6Ow, 7j6DKwmjbxvpQO8h914uEz","'Harryson', 'Makalo', 'Nesty', 'Arcángel', 'Bad Guy Chapo', 'Herencia de Patrones', 'Miky Woodz', 'Noriel', 'Mora', 'Almighty', 'Omy de Oro', 'LIT killah', 'Play-N-Skillz', 'Natanael Cano', 'Alan Jacques', 'Pablo Chill-E', 'RONNY J', 'Alemán', 'Blessd', 'GeraMX', 'La Maxima Banda de Mazatlan Sinaloa', 'Grupo Codiciado', 'Danny Felix', 'Darell', 'Big Soto', 'C.R.O', 'CNG', 'Snow Tha Product', 'Brytiago', 'Eladio Carrion', 'Adriel Favela', 'Rene', 'Dei V', 'DannyLux', 'Snoop Dogg', 'Inzunza', 'Polimá Westcoast', 'Nacho', 'Luar La L', 'Julianno Sosa', 'Mont', 'JC Karo', 'Mariah Angeliq', 'Kiko el Crazy', 'El Jordan 23', 'Lenny Tavárez', 'Ñengo Flow', 'Foreign Teck', 'Tyan G', 'Gente De Zona', 'Juhn', 'Junior H', 'Badguychapo', 'Justin Quiles', 'Zion & Lennox', 'Pailita', 'Neutro Shorty', 'Jon Z', 'LEEB', 'Jessi Uribe', 'STRANGEHUMAN', 'ADSO', 'Myke Towers', 'Micro TDH', 'JOP', 'Ryan Castro'"
https://open.spotify.com/artist/7k73EtZwoPs516ZxE72KsO,5366991,"j-pop, j-rock",7k73EtZwoPs516ZxE72KsO,ONE OK ROCK,71,spotify:artist:7k73EtZwoPs516ZxE72KsO,"5Rl15oVamLq7FbSb0NNBNy, 33qOK5uJ8AR2xuQQAhHump","'Tyler Carter', '5 Seconds of Summer', 'Kellin', 'Kiiara', 'Alex Gaskarth', 'Satoshi Fujihara', 'Teddy Swims'"
https://open.spotify.com/artist/2BPwxhCvvcb8xDl8GWIjbh,106959,uk contemporary r&b,2BPwxhCvvcb8xDl8GWIjbh,Odeal,65,spotify:artist:2BPwxhCvvcb8xDl8GWIjbh,,"'emil', 'Gabzy'"
https://open.spotify.com/artist/0FvHxb8a4I0A2i8jKCsFei,215571,corrido,0FvHxb8a4I0A2i8jKCsFei,Oscar Ortiz,66,spotify:artist:0FvHxb8a4I0A2i8jKCsFei,,
https://open.spotify.com/artist/4ovtyvs7j1jSmwhkBGHqSr,2587912,"afrobeats, afropop, azonto, nigerian hip hop, nigerian pop",4ovtyvs7j1jSmwhkBGHqSr,Olamide,70,spotify:artist:4ovtyvs7j1jSmwhkBGHqSr,"3wcj11K77LjEY1PkEazffa, 46pWGuE3dSwY3bMMXGBvVS, 4JM1zsVj1pt38Q8mhv5teI, 5yOvAmpIR7hVxiS6Ls5DPO, 3zaDigUwjHvjOkSn0NDf9x, 3a1tBryiczPAZpgoZN9Rzg, 048LktY5zMnakWq7PTtFrz, 0Y3agQaa6g2r0YmHPOO9rh, 75VKfyoBlkmrJFDqo1o2VY","'Rhatti', 'Bad Boy Timz', 'JayBoi', 'Burna Boy', 'Ice Prince', 'Rema', 'Davolee', 'Jaywillz', 'Young Jonn', 'Omah Lay', 'Layydoe', 'Kayswitch', 'Lil Kesh', 'Tiwa Savage', 'Ketchup', 'Sosa-E', 'Kida Kudz', 'Minus2', 'Milly', 'Bnxn', 'Endia', 'Asake', 'CKay', 'Pepenazi', 'Bez', 'Chinko Ekun', 'Base1', 'B Banks', 'Cheque', 'Timaya', 'Pele Pele', 'Bella Shmurda', 'Do2DTun', 'So Sick', 'Peruzzi', 'Pheelz', 'Snow', 'Akuchi', 'Jackmillz', 'Wande Coal', 'Phyno', 'Buckwyla', 'Davido', 'FAVE', 'SABRI', 'Chuka', 'Viktoh', 'Reminisce', 'Dammy Krane', 'Fireboy DML'"
https://open.spotify.com/artist/5MouCg6ta7zAxsfMEbc1uh,624922,reggae fusion,5MouCg6ta7zAxsfMEbc1uh,OMI,68,spotify:artist:5MouCg6ta7zAxsfMEbc1uh,"4bL2B6hmLlMWnUEZnorEtG, 7keGfmQR4X5w0two1xKZ7d","'AronChupa', 'Maywald', 'Luca Schreiner', 'Deep Chills', 'Machel Montano', 'Felix Jaehn', 'Santa Rosa', 'Henri PFR', 'Busy Signal', 'Hi', 'Boehm', 'Freddy Verano', 'Kav Verhouzer', 'Precision', 'Erik Hassle', 'Kungs', 'Sarah West', 'Bergs'"
https://open.spotify.com/artist/1Sdc6ySbIvzO0X9vbyHzWm,37299,"krushfunk, polish phonk",1Sdc6ySbIvzO0X9vbyHzWm,Ogryzek,68,spotify:artist:1Sdc6ySbIvzO0X9vbyHzWm,,
https://open.spotify.com/artist/3whuHq0yGx60atvA2RCVRW,3197812,"dance pop, pop, talent show, uk pop",3whuHq0yGx60atvA2RCVRW,Olly Murs,65,spotify:artist:3whuHq0yGx60atvA2RCVRW,"0jnsk9HBra6NMjO2oANoPY, 6S2OmqARrzebs0tKUEyXyp, 7uMh23xWiuR7zsNkuNcm2G, 7hJcb9fa4alzcOq3EaNPoG, 7DMveApC7UnC2NPfPvlHSU, 66TrUkUZ3RM29dqeDQRgyA, 5EvFsr3kj42KNv97ZEnqij","'Billionaire', 'Alizée', 'DJ Omar', 'Lady Leshurr', 'Steve Pitron', 'Cutmore', '7th Heaven', 'Cagedbaby', 'Adam Turner', 'Moto Blanco', 'Flo Rida', 'Demi Lovato', 'John Gibbons', 'Disco Demolition', 'Jack Wins', 'Giorgia', 'Steve Smart', 'Danny Dove', 'WestFunk', 'Billy Da Kid', 'Thomas Gandey', 'Louisa Johnson', 'Aevion', 'Martin Jensen', 'Sebastian Perez', '摩登兄弟劉宇寧', 'MNEK', 'Kia Love', 'Snoop Dogg', 'Kat Krazy', 'Cheat Codes', 'Travie McCoy', 'Ella Eyre', 'TIEKS', 'Veegee', 'LuvBug', 'Wideboys', 'Nick Talos', 'Shaggy', 'Cahill', 'Max Sanna', 'CORSAK', 'Seamus Haji', 'The Alias', 'Rizzle Kicks', 'Ye'"
https://open.spotify.com/artist/4yGgbQJMq9orWypwqtdzYT,3567967,trap brasileiro,4yGgbQJMq9orWypwqtdzYT,Oruam,73,spotify:artist:4yGgbQJMq9orWypwqtdzYT,,
https://open.spotify.com/artist/5xIOUIBQhGFX7HIj8lhdyU,77391,gaming dubstep,5xIOUIBQhGFX7HIj8lhdyU,Omar Varela,70,spotify:artist:5xIOUIBQhGFX7HIj8lhdyU,,"'QuixSmell', 'Soltan'"
https://open.spotify.com/artist/2txHhyCwHjUEpJjWrEyqyX,3934369,chill pop,2txHhyCwHjUEpJjWrEyqyX,Tom Odell,78,spotify:artist:2txHhyCwHjUEpJjWrEyqyX,,"'Alice Merton', 'Rae Morris'"
https://open.spotify.com/artist/5b5bt4mZQpJMoCRbiQ7diH,308148,australian indie rock,5b5bt4mZQpJMoCRbiQ7diH,Royel Otis,71,spotify:artist:5b5bt4mZQpJMoCRbiQ7diH,,
https://open.spotify.com/artist/3LOm0AZjpwVQebvkyanjDy,1313489,"afro drill, afrobeats, nigerian pop",3LOm0AZjpwVQebvkyanjDy,ODUMODUBLVCK,67,spotify:artist:3LOm0AZjpwVQebvkyanjDy,"21UPYSRWFKwtqvSAnFnSvS, 67nwj3Y5sZQLl72VNUHEYE, 75VKfyoBlkmrJFDqo1o2VY","'YNG KLN', 'Detailmadeit', 'AGUNNA,Molta', 'Fatboy E', 'Blaqbonez', 'Cruel Santino', 'Hassan', 'Bloody Civilian', 'Abstraktt', 'Molta', 'Replay', 'Xlspiff', 'Suspekt', 'Laime', 'BlaqHouseGang', 'PsychoYP', 'Amaarae', 'Teezee', 'Telli', 'Babatunde', 'B.O.C Madaki', 'Demi-Kun', 'Zlatan', 'CH1DZ', 'Magugu', 'Hotyce', 'Duncan Mighty', 'Black Sherif', 'Laxy Bbk', 'Masicka', 'Anti World Gangstars', 'Bahijjah', 'Abyssinia', 'Onyeka ,Reeplay', 'XL Spiff', 'Nasty C', 'Bella Shmurda', 'Reeplay', 'Payper Corleone', 'Wale', 'Decosuave', 'Agunna', 'Boj', 'ECko Miles', 'Teni', 'Fireboy DML', 'Mizzle'"
https://open.spotify.com/artist/1oxn6cQ37twQ7yGnlE3ETd,880783,polish hip hop,1oxn6cQ37twQ7yGnlE3ETd,Oki,69,spotify:artist:1oxn6cQ37twQ7yGnlE3ETd,"0Wi2fADbhwXlPUWxBmzo99, 53UpeT3katrOaJmhSiRp2a, 3gm9b6AeMf2eGQTLashkDt, 7CJgLPEqiIRuneZSolpawQ, 0WDJa0qnagyOnMaiD26wht, 4zvO09rVUIVTeALhs6xLoB, 0LX2VNf5w4iOHW1yyIqb74","""Phunk'ill"", 'Gedz', 'Szpaku', 'Paluch', 'PSR', 'zxbrv', 'Harnol Gang', 'Kuban', 'AWGS', 'Master Orbit', 'OSQAR', 'DJ Blaki Selektah', 'Swizzy', 'Ero JWP', 'Nolyrics Beats', 'Blaki Selektah', 'bvdy47', 'Bodhi', 'Żabson', 'Gverilla', 'The Returners', '@atutowy', '2K', 'Michał Anioł', 'Deemz', 'Taco Hemingway', 'Kubi Producent', 'Otsochodzi', 'SHDØW', 'Worek', '2latefor', 'CatchUp', 'DZIARMA', 'Magiera', 'ZetHa', 'maro', 'Young Igi', 'Oskar83', 'Nearr', 'Sekko', 'Skrywa', 'Bedoes 2115', 'Sem0r', 'OIO', 'GIRSON', 'senti', 'Sobel'"
https://open.spotify.com/artist/1HON4xJAWJNuUpb6G64bNr,12034,,1HON4xJAWJNuUpb6G64bNr,Soothing Oasis,75,spotify:artist:1HON4xJAWJNuUpb6G64bNr,,
https://open.spotify.com/artist/1A5QJAC1vdhbhPE25Q0x0f,3511897,"brazilian hip hop, brazilian reggae, brazilian rock, latin alternative, rock nacional brasileiro",1A5QJAC1vdhbhPE25Q0x0f,O Rappa,68,spotify:artist:1A5QJAC1vdhbhPE25Q0x0f,,"'RAPadura Xique- Chico', 'Maria Rita', 'Lula Queiroga', 'Marcelo D2', 'Marcos do Pifano e João do Pife', 'Edi Rock', 'Siba (rabeca)'"
https://open.spotify.com/artist/5Lv2GUVwqmQBPwrTrxucE5,6835308,"agronejo, arrocha, forro, piseiro, sertanejo universitario",5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha,67,spotify:artist:5Lv2GUVwqmQBPwrTrxucE5,"0BHm7qbh3ENxvXzkQAG7MP, 43DRDu6nLSeIedZ7T1A616, 59jlthNnbmim5l9tmNA7se, 0CdnnCbbKD4oIzBmxi2o7r, 7Lmrb6KcIzfkmgbtokjsAL, 1AL2GKpmRrKXkYIcASuRFa, 6m6e7D2TnV0aYMllFFwMxu","'Mari Fernandez', 'Xand Avião', 'Thiago Brava', 'Pedro Paulo & Alex', 'Maiara & Maraisa', 'Jorge', 'Manu', 'Mc Don Juan', 'Luan Estilizado', 'Wesley Safadão', 'Guilherme & Benuto'"
https://open.spotify.com/artist/5CCwRZC6euC8Odo6y9X8jr,8370920,"dance pop, pop, uk pop",5CCwRZC6euC8Odo6y9X8jr,Rita Ora,72,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,"25uiPmTg16RbhZWAqwLBy5, 4kYSro6naA4h99UJvo89HB, 6l3HvQ5sa6mXTsMTB19rO5, 64M6ah0SkkRsnPGtGiRAbb, 085pc2PYOi8bGKj0PNjekA, 4WN5naL3ofxrVBgFpguzKo, 0ZED1XzwlLHW4ZaG4lOT6m, 1vCWHaC5f2uS3yhpwWbIA6","'Liam Payne', 'Fatboy Slim', 'Charli xcx', 'Cardi B', 'DJ Fresh', 'J. Cole', 'Bebe Rexha', 'will.i.am', 'Rudimental', 'Julia Michaels', 'Avicii', 'Tinie Tempah'"
https://open.spotify.com/artist/66Ok6bgC570sHkw08N20pZ,908497,"french hip hop, pop urbaine, rap francais",66Ok6bgC570sHkw08N20pZ,OBOY,67,spotify:artist:66Ok6bgC570sHkw08N20pZ,7IlRNXHjoOCgEAWN5qYksg,"'Dopebwoy', '4Keus', 'Aya Nakamura'"
https://open.spotify.com/artist/3ZHU5AKrUmIPnCFfr82QER,1039875,aesthetic rap,3ZHU5AKrUmIPnCFfr82QER,1nonly,69,spotify:artist:3ZHU5AKrUmIPnCFfr82QER,,
https://open.spotify.com/artist/2Z9KL8Zmqx5Sg3cd7Fldhl,953915,"german drill, german hip hop",2Z9KL8Zmqx5Sg3cd7Fldhl,Olexesh,65,spotify:artist:2Z9KL8Zmqx5Sg3cd7Fldhl,"6C1X5Uh3DPIkC2gaVq00BL, 4WZGDpNwrC0vNQyl9QzF7d, 31W5EY0aAly4Qieq6OFu6I, 3F2BUPEkX9IDaRYAeJN0Gh, 3ekwV8Mt8DgZvmuK2futxG, 3pjq2pDV9RR6VY55wBjVnp, 1aS5tqEs9ci5P9KD9tZWa6, 3ZuBEj9ppJe8GSdKaMTfMN, 6LnJKrtFnTEGdbWQ2riWCL, 28TqrmNSPiKo5w3WVb3A3N, 5pVRwX5ZQR7hfJ18w8ZYkl, 5eioJDe26lOqkAMbuhzZYs","'Edin', 'Joker Bra', 'MEL', 'XATAR', 'Maxwell', 'Karen', 'Ramo', 'Jala Brat', 'Veysel', 'Jeyz', 'Yung Hurn', 'Hell Yes', 'Xavier Naidoo', 'O.G.', 'AZAD', 'Young Buck', 'Krime', 'Karate Andi', 'LX', 'Azzi Memo', 'Capital Bra', 'A Boogie Wit da Hoodie', 'ГАМОРА', 'Amo', 'Buba Corelli', 'Crackaveli', 'Dardan', 'Pajel', 'Ajé', 'Fard', 'Celo & Abdi', 'La Fouine', 'Sa4', 'Zack Ink', 'CALO', 'AK AUSSERKONTROLLE', 'DJ Katch', 'Kool Savas', 'YONII', 'Bonez MC', 'Casper', 'Tovaritch', 'A$AP Twelvyy', 'Chaker', 'Nimo', 'ilo 7araga', 'Hemso', 'Ezhel', 'Ataypapi', 'BEKA', 'Esther Graf', 'Haaland936', 'LEXS BMF', 'Aymen', 'Eko Fresh', 'Zined', 'AJÉ', 'Ufo361', 'Gzuz', 'Hanybal'"
https://open.spotify.com/artist/4zvO09rVUIVTeALhs6xLoB,538364,"polish hip hop, polish trap",4zvO09rVUIVTeALhs6xLoB,Otsochodzi,65,spotify:artist:4zvO09rVUIVTeALhs6xLoB,"1oxn6cQ37twQ7yGnlE3ETd, 53UpeT3katrOaJmhSiRp2a, 7CJgLPEqiIRuneZSolpawQ, 0WDJa0qnagyOnMaiD26wht","""Phunk'ill"", 'Julian Uhu', 'Berson', 'Pako', 'BAHsick', 'Kusha', 'Swizzy', 'Ten Typ Mes', 'Nolyrics Beats', 'Oki', 'Włodi', 'Hubi', '@atutowy', 'Michał Anioł', 'Rosalie.', 'Taco Hemingway', 'Kubi Producent', 'Szopeen', 'SHDØW', 'Gruby Mielzky', 'schafter', 'Hades', 'Xthauun', 'Pezet', 'Antiquant', 'lohleq', 'Young Igi', 'Oskar83', 'Reni Jusis', 'Holak', 'O.S.T.R.', 'Sem0r', 'Suwal', 'ZETENWUPE', 'Ras', 'OIO', 'Pelson', 'CatchUp'"
https://open.spotify.com/artist/1QfpRUtH14JLoY6F6AYmwt,433742,la indie,1QfpRUtH14JLoY6F6AYmwt,The Rare Occasions,65,spotify:artist:1QfpRUtH14JLoY6F6AYmwt,,
https://open.spotify.com/artist/3KQylwDxYE7Vxli0BSuwaf,153071,german hip hop,3KQylwDxYE7Vxli0BSuwaf,$OHO BANI,65,spotify:artist:3KQylwDxYE7Vxli0BSuwaf,,"'Sampagne', 'Lugatti', 'Ronnie Ro$e', 'KazOnDaBeat', 'Brown-Eyes White Boy', 'Ericson', 'Monk', 'Hugo Nameless', 'Nate Gordo', 'Longus Mongus', 'Chapo102'"
https://open.spotify.com/artist/6q87vizIEdEN4NvlR6mjfT,7468384,"indonesian alternative rock, indonesian pop",6q87vizIEdEN4NvlR6mjfT,Sheila On 7,71,spotify:artist:6q87vizIEdEN4NvlR6mjfT,,
https://open.spotify.com/artist/7HoPy2YmahCCaYaFSFq497,329099,,7HoPy2YmahCCaYaFSFq497,Yago Oproprio,67,spotify:artist:7HoPy2YmahCCaYaFSFq497,,'Patricio Sid'
https://open.spotify.com/artist/4iJLPqClelZOBCBifm8Fzv,3107843,"modern rock, pop punk, screamo",4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,74,spotify:artist:4iJLPqClelZOBCBifm8Fzv,,"'chloe moriondo', 'Jason Butler', 'Lindsey Stamey', 'Kellin Quinn'"
