external_urls,followers,genres,id,name,popularity,uri,related_artists
https://open.spotify.com/artist/4aKWmkWAKviFlyvHYPTNQY,560942,"countrygaze, indie pop, small room",4aKWmkWAKviFlyvHYPTNQY,Adrianne Lenker,71,spotify:artist:4aKWmkWAKviFlyvHYPTNQY,"5QdyldG4Fl4TPiOIeMNpBZ, 07D1Bjaof0NFlU32KXiqUP, 1hLiboQ98IQWhpKeP9vRFw, 12zbUHbPHL5DGuJtiUfsip, 5szilpXHcwOqnyKLqGco5j, 02vrwnrNEeDRV96o9iPSYP, 6lcwlkAjBPSKnFBZjjZFJs, 1r1uxoy19fzMxunt3ONAkG"
https://open.spotify.com/artist/4NiJW4q9ichVqL1aUsgGAN,2353441,"alternative metal, metalcore, neon pop punk, pop punk, screamo",4NiJW4q9ichVqL1aUsgGAN,A Day To Remember,69,spotify:artist:4NiJW4q9ichVqL1aUsgGAN,3Uobr6LgQpBbk6k4QGAb3V
https://open.spotify.com/artist/4SsVbpTthjScTS7U2hmr1X,14983963,"latin hip hop, reggaeton, trap latino, urbano latino",4SsVbpTthjScTS7U2hmr1X,Arcángel,83,spotify:artist:4SsVbpTthjScTS7U2hmr1X,"00me4Ke1LsvMxt5kydlMyU, 3EiLUeyEcA6fbRPSHkG5kb, 4IMAo2UQchVFyPH24PAjUs, 2OHKEe204spO7G7NcbeO2o, 12vb80Km0Ew53ABfJOepVz, 0eHQ9o50hj6ZDNBt6Ys1sD, 6XFITTl7cFTdopDY3lUdlY, 1pgDilWYDWLoOgGjf1iHNu, 329e4yvIujISKGKz1BZZbO, 3SUT1jjM5hzZj9TLfLZGIP, 3RtNN1VnooWEn3KQk03DUL, 21451j1KhjAiaYKflxBjr1, 6w9ToX5slZ4uIdmD17hJ3c, 3E6xrwgnVfYCrCs0ePERDz, 5XJDexmWFLWOkjOEjOVX3e, 0GgyFUpOyzWDRDqx8FCTDN, 14zUHaJZo1mnYtn6IBRaRP, 6nVcHLIgY5pE2YCl8ubca1, 5bWUlnPx9OYKsLiUJrhCA1"
https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,6139901,k-pop girl group,6YVMFz59CuY7ngCxTxjpxE,aespa,80,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,"28ot3wh4oNmoFOdVajibBl, 6RHTUrRF63xao58xh9FXYJ, 4TEK9tIkcoxib4GxT3O4ky, 4SpbR6yFEvexJuaBpgAU5p, 2KC9Qb60EaY0kW4eH68vr3, 1VwDG9aBflQupaFNjUru9A, 36cgvBn0aadzOijnjjwqMN, 1SIocsqdEefUTE6XKGUiVS, 2AfmfGFbe0A0WsTYm0SDTx, 1z4g3DjTBBZKhvAroFlhOM, 0LOK81e9H5lr61HlGGHqwA, 6HvZYsbFfjnjFrWF950C9d, 2jOm3cYujQx6o1dxuiuqaX"
https://open.spotify.com/artist/3DiDSECUqqY1AuBP8qtaIa,11990092,"neo soul, pop, r&b",3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,78,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,"1XkoF8ryArs86LZvFOkbyr, 1Y8cdNmUJH7yBTd9yOvr5i, 0urTpYCsixqZwgNTkPJOJ4, 2NdeV5rLm47xAvogXrYhJX, 5rkVyNGXEgeUqKkB5ccK83, 0TImkz4nPqjegtVSMZnMRq, 3AuMNF8rQAKOzjYppFNAoB, 1l7ZsJRRS8wlW3WfJfPfNS, 05oH07COxkXKIMt6mIPRee, 5y2Xq6xcjJb2jVM54GHK3t, 1vfezMIyCr4XUdYRaKIKi3, 3r17AfJCCUqC9Lf0OAc73G, 4yiQZ8tQPux8cPriYMWUFP, 4qwGe91Bz9K2T8jXTZ815W, 21E3waRsmPlU7jZsS13rcj, 23zg3TcAtWQy7J6upgbUnj"
https://open.spotify.com/artist/7M5pDtJpCdnftEQZtczYco,1225431,,7M5pDtJpCdnftEQZtczYco,Ayesha Erotica,71,spotify:artist:7M5pDtJpCdnftEQZtczYco,"4waORdvuFnffJPrj784KeG, 0I7VmE5LkRmWoHltutTUh9, 5R5MLOQbI4lb7GHYioPqoN"
https://open.spotify.com/artist/50co4Is1HCEo8bhOyUWKpn,10266249,"atl hip hop, atl trap, gangster rap, melodic rap, rap, trap",50co4Is1HCEo8bhOyUWKpn,Young Thug,83,spotify:artist:50co4Is1HCEo8bhOyUWKpn,"0VRj0yCOv2FXJNP47XQnx5, 2hlmm7s2ICUX0LVIhVFlZQ, 4DdkRBBYG6Yk9Ka8tdJ9BW, 1pPmIToKXyGdsCF6LmqLmI, 6oMuImdp5ZcFhWP0ESe6mG, 3EW0kQ1skZiK1NHg3Spt9J, 46SHBwWsqBkxI7EeeBEQG7, 6icQOAFXDZKsumw3YXyusw, 13y7CgLHjMVRMDqxdx0Xdo, 5yPzzu25VzEk8qrGTLIrE1, 7rkW85dBwwrJtlHRDkJDAC, 3hcs9uc56yIGFCSy9leWe7, 4Gso3d4CscCijv0lmajZWs, 5dHt1vcEm9qb8fCyLcB3HL, 7iZtZyCzp3LItcw1wtPI3D, 20sxb77xiYeusSH8cVdatc, 15iVAtD3s3FsQR4w1v6M0P"
https://open.spotify.com/artist/1vCWHaC5f2uS3yhpwWbIA6,22969432,"dance pop, edm, pop, pop dance",1vCWHaC5f2uS3yhpwWbIA6,Avicii,81,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,"60d24wfXkVzDSfLS6hyCjZ, 1h6Cn3P4NGzXbaXidqURXs, 4D75GcNG95ebPtNvoNVXhz, 4AVFqumd2ogHFlRbKIjp1t, 7CajNmpbOovFoOoasH2HaY, 2XnBwblw31dfGnspMIwgWz, 1Cs0zKBU1kc0i8ypK3B9ai, 23fqKkggKUBHNkbKtXEls4, 6BrvowZBreEkXzJQMpL174, 2qxJFvFYMEDqd7ui6kSAcq, 2o5jDhtHVPhrJdv3cEQ99Z, 4sTQVOfp9vEMCemLw50sbu, 69GGBxA162lTqCwzJG5jLp, 73jBynjsVtofjRpdpRAJGk, 77AiFEVeAVj2ORpC85QVJs, 3t5xRXzsuZmMDkQzgOX35S, 0jnsk9HBra6NMjO2oANoPY, 738wLrAtLtCtFOLvQBXOXp"
https://open.spotify.com/artist/3a1tBryiczPAZpgoZN9Rzg,3906402,"afrobeats, nigerian pop",3a1tBryiczPAZpgoZN9Rzg,Asake,79,spotify:artist:3a1tBryiczPAZpgoZN9Rzg,"4zmZ8lVLzGc84S4v2B1rLx, 4JM1zsVj1pt38Q8mhv5teI, 3zaDigUwjHvjOkSn0NDf9x, 4ovtyvs7j1jSmwhkBGHqSr, 4TKhxSkqClXrdtUWgKqHVU, 3LOm0AZjpwVQebvkyanjDy, 1E5hfn5BduN2nnoZCJmUVG, 0a1SidMjD8D6EHvJph4n2H, 1X6cBGnXpEpN7CmflLKmLV, 75VKfyoBlkmrJFDqo1o2VY, 0Y3agQaa6g2r0YmHPOO9rh"
https://open.spotify.com/artist/6ogn9necmbUdCppmNnGOdi,2885138,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",6ogn9necmbUdCppmNnGOdi,Alanis Morissette,68,spotify:artist:6ogn9necmbUdCppmNnGOdi,"4TKTii6gnOnUXQHyuo9JaD, 0dlOr0VIysztGWvU1dpjmP, 0cQbJU1aAzvbEmTuljWLlF, 2mpeljBig2IXLXRAFO9AAs, 7t0rwkOPGlDPEhaOcVtOt9, 1tqZaCwM57UFKjWoYwMLrw, 3NRFinRTEqUCfaTTZmk8ek, 0lJlKQvuM2Sd9DPPyUXcHg, 5MspMQqdVbdwP6ax3GXqum"
https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,3564640,"dembow, rap dominicano, trap latino, urbano latino",2oQX8QiMXOyuqbcZEFsZfm,El Alfa,78,spotify:artist:2oQX8QiMXOyuqbcZEFsZfm,4VVEpEhC8NcR7AqNEds42U
https://open.spotify.com/artist/4mxWe1mtYIYfP040G38yvS,2805521,country,4mxWe1mtYIYfP040G38yvS,Alan Jackson,73,spotify:artist:4mxWe1mtYIYfP040G38yvS,"0XKOBt59crntr7HQXXO8Yz, 1pTuR132U5b4Rizal2Pr7m, 6rJqqRce0Kvo2dJUXoHleC, 2M4Yt7oKGoYd0wqU44k4i2, 2bA6fzP0lMAQ4kz6CF61w8, 5vngPClqofybhPERIqQMYd, 2dyeCWctcFRt3Pha76ONgb, 13YmWQJFwgZrd4bf5IjMY4, 6roFdX1y5BYSbp60OTJWMd"
https://open.spotify.com/artist/1WgXqy2Dd70QQOU7Ay074N,3759136,"art pop, norwegian pop",1WgXqy2Dd70QQOU7Ay074N,AURORA,74,spotify:artist:1WgXqy2Dd70QQOU7Ay074N,"6CwfuxIqcltXDGjfZsMd9A, 3rWZHrfrsPBxVy692yAIxF, 053q0ukIDRgzwTr4vNSwab, 3PyJHH2wyfQK3WZrk9rpmP, 1moxjboGR7GNWYIMWsRjgG, 3uwAm6vQy7kWPS2bciKWx9, 163tK9Wjr9P9DmM0AVK7lm, 7gXb99Sf9nNmpNYeAgIQFG, 4MXUO7sVCaFgFjoTI5ox5c, 2FXC3k01G6Gw61bmprjgqS, 2EXpthNgSeTDeX8nGwxppp, 0e86yPdC41PGRkLp2Q1Bph, 2hR4h1Cao2ueuI7Cx9c7V8"
https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,115389739,"pop, singer-songwriter pop, uk pop",6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,87,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,"7n2wHs1TKAczGzO7Dd2rGr, 6VuMaDnrHyPL1p4EHjYLi7, 2wY79sveU1sp5g7SokKOiI, 04gDigrS5kc9YWfZHwBETP, 5Pwc4xIPtQLFEnJriah9YJ, 4dpARuHxo51G3z768sgnrY, 4nDoRrQiYLoBzwC5BhVJzF, 69GGBxA162lTqCwzJG5jLp, 0du5cEVh5yTK9QJze8zA0C, 53XhwfbYqKCa1cC15pYq2q, 1uNFoZAHBGtllmzznpCI3s, 4GNC7GD6oZMSxPGyXy4MNB, 5WUlDfRSoLAfcVSX1WnrxN, 6M2wZ9GZgrQXHCFfjv46we, 4IWBUUAFIplrNtaOHcJPRM, 1KCSPY1glIKqW2TotWuXOR, 4gzpq5DPGxSnKTe4SA8HAU, 4AK6F7OLvEQ5QYCBNiQWHq, 6S2OmqARrzebs0tKUEyXyp, 0C8ZW7ezQVs4URX5aX7Kqx"
https://open.spotify.com/artist/6kBDZFXuLrZgHnvmPu9NsG,1445224,"ambient, braindance, electronica, intelligent dance music, uk experimental electronic",6kBDZFXuLrZgHnvmPu9NsG,Aphex Twin,65,spotify:artist:6kBDZFXuLrZgHnvmPu9NsG,
https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y,12154500,"dance pop, pop",07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,78,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,"6MF9fzBmfXghAz953czmBC, 4pADjHPWyrlAF0FA7joK2H, 6S0dmVVn4udvppDhZIWxCr, 085pc2PYOi8bGKj0PNjekA, 0jnsk9HBra6NMjO2oANoPY, 5tKXB9uuebKE34yowVaU3C, 0TnOYISbd1XYRBk9myaseg, 5Y5TRrQiqgUO4S36tzjIRZ, 21E3waRsmPlU7jZsS13rcj, 3sgFRtyBnxXD5ESfmbK4dl, 3Isy6kedDrgPYoTS1dazA9, 1yxSLGMDHlW21z4YXirZDS, 5yG7ZAZafVaAlMTeBybKAL, 31TPClRtHm23RisEBtV3X7, 5ndkK3dpZLKtBklKjxNQwT, 2DlGxzQSjYe5N6G9nkYghR, 5CCwRZC6euC8Odo6y9X8jr, 23zg3TcAtWQy7J6upgbUnj, 3aQeKQSyrW4qWr35idm0cy, 6LqNN22kT3074XbTVUrhzX"
https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN,39181133,electro house,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,81,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,"64KEffDW9EtZ1y2vBYgq8T, 60d24wfXkVzDSfLS6hyCjZ, 540vIaP2JwjQb9dm3aArA4, 69GGBxA162lTqCwzJG5jLp, 1vCWHaC5f2uS3yhpwWbIA6, 23fqKkggKUBHNkbKtXEls4, 5ZsFI1h6hIdQRw2ti0hz81, 1HBjj22wzbscIZ9sEb5dyf, 1uNFoZAHBGtllmzznpCI3s, 6VuMaDnrHyPL1p4EHjYLi7, 1zNqDE7qDGCsyzJwohVaoX, 7n2wHs1TKAczGzO7Dd2rGr, 4nDoRrQiYLoBzwC5BhVJzF, 53XhwfbYqKCa1cC15pYq2q, 4npEfmQ6YuiwW1GpUmaq3F, 64M6ah0SkkRsnPGtGiRAbb, 6MDME20pz9RveH9rEXvrOM, 2qxJFvFYMEDqd7ui6kSAcq"
https://open.spotify.com/artist/46gyXjRIvN1NL1eCB8GBxo,3041525,"modern rock, neon pop punk, pop emo, pop punk",46gyXjRIvN1NL1eCB8GBxo,All Time Low,69,spotify:artist:46gyXjRIvN1NL1eCB8GBxo,"3vAaWhdBR38Q02ohXqaNHT, 3N8Hy6xQnQv1F1XCiyGQqA, 4NiJW4q9ichVqL1aUsgGAN, 5aYyPjAsLj7UzANzdupwnS"
https://open.spotify.com/artist/4npEfmQ6YuiwW1GpUmaq3F,7037387,pop,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,79,spotify:artist:4npEfmQ6YuiwW1GpUmaq3F,"64M6ah0SkkRsnPGtGiRAbb, 1zNqDE7qDGCsyzJwohVaoX, 6MDME20pz9RveH9rEXvrOM, 1Xylc3o4UrD53lo9CvFvVg, 5CCwRZC6euC8Odo6y9X8jr, 3e7awlrlDSwF3iM0WBjGMp, 0X2BH1fck6amBIoJhDVmmJ, 5WUlDfRSoLAfcVSX1WnrxN, 6M2wZ9GZgrQXHCFfjv46we, 4Q6nIcaBED8qUel8bBx6Cr, 45dkTj5sMRSjrmBSBeiHym, 4nDoRrQiYLoBzwC5BhVJzF, 6JL8zeS1NmiOftqZTRgdTz, 26VFTg2z8YR0cCuwLzESi2, 6Dd3NScHWwnW6obMFbl1BH, 2W8yFh0Ga6Yf3jiayVxwkE, 6LqNN22kT3074XbTVUrhzX, 2kRfqPViCqYdSGhYSM9R0Q, 1HBjj22wzbscIZ9sEb5dyf"
https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7,2764060,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop",1G9G7WwrXka3Z1r7aIDjI7,Outkast,76,spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,"74V3dE1a51skRkdII8y2C6, 09hVIj6vWgoCDtT03h8ZCa, 20qISvAhX20dpIbOOzGK3q, 34EP7KEpOjXcM2TCat1ISk, 0Y4inQK6OespitzD6ijMwb, 2aoFQUeHD1U7pL098lRsDU, 6O2zJ0tId7g07yzHtX0yap, 2WKdxPFRD7IqZvlIAvhMgY"
https://open.spotify.com/artist/5xYNmNkaWRqu3e5F4UXME8,8742259,"banda, corrido, musica mexicana, norteno, sad sierreno, sierreno",5xYNmNkaWRqu3e5F4UXME8,Alfredo Olivas,79,spotify:artist:5xYNmNkaWRqu3e5F4UXME8,"4stSxe6AbpXw3x7nRDsYVX, 0vjeBgTzYTwmYoVySJzXGD, 4J13m9IZh03PEhoxAxRhXO, 2wC90WSKQd0BvdxJZ0mObr, 1bfl0AU8SqmLkElptOprhC, 6cnl6Jz97730GUS8zEAK77, 2Lxa3SFNEW0alfRvtdXOul, 1gJdf4Yybu4X5A2xYV3NMV, 5bSfBBCxY8QAk4Pifveisz, 1gW6pz5n1aK249L0GvfQCC, 0my6Pg4I28dVcZLSpAkqhv, 4jogXSSvlyMkODGSZ2wc2P, 49EE6lVLgU8sp7dFgPshgM, 3hTffafUYLLgO4yuPAxb5U, 4bPiOPI4V99cepEftvBYak"
https://open.spotify.com/artist/2CKOmarVWvWqkNWUatHCex,6765478,"agronejo, sertanejo, sertanejo pop, sertanejo universitario",2CKOmarVWvWqkNWUatHCex,Ana Castela,81,spotify:artist:2CKOmarVWvWqkNWUatHCex,"5kVgcCdPbeUwxBqWxi2Ktl, 0uGWkZRPp1Urk77XBrPBsZ, 2eK9gcJQ6uqVvJL63dnOM3, 6m6e7D2TnV0aYMllFFwMxu, 3hq7WoPJsrRP0KMSLhUgRz, 1LIuN7ov1IBQDdLsU83ojl, 6TYimByryGphZCtwYopH0y, 1X6ORK7IekgmyjV6IFPszP, 0BHm7qbh3ENxvXzkQAG7MP, 41QLxRXlc2NwfJZkHGHKid, 1tKrZaph4cLsnEdqC5BNEQ, 487N2T9nIPEHrlTZLL3SQs, 3qvcCP2J0fWi0m0uQDUf6r, 59jlthNnbmim5l9tmNA7se, 7cmuxPnXRJxwuYDHfbD8Eu"
https://open.spotify.com/artist/1sPg5EHuQXTMElpZ4iUgXe,6712307,"folk brasileiro, musica tocantinense, nova mpb, pop lgbtq+ brasileira, pop nacional",1sPg5EHuQXTMElpZ4iUgXe,ANAVITÓRIA,70,spotify:artist:1sPg5EHuQXTMElpZ4iUgXe,"6uYrXgVHctAJtIdSODcyLJ, 5D56dZmhE9DgT01XixdHiD, 3zgnrYIltMkgeejmvMCnes, 59FrDXDVJz0EKqYg39dnT2"
https://open.spotify.com/artist/1l7ZsJRRS8wlW3WfJfPfNS,8406820,"dance pop, pop",1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,77,spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS,"4yiQZ8tQPux8cPriYMWUFP, 3r17AfJCCUqC9Lf0OAc73G, 6wPhSqRtPu1UhRCDX5yaDJ, 0uq5PttqEjj3IH1bzwcrXF, 2DlGxzQSjYe5N6G9nkYghR, 2jw70GZXlAI8QzWeY2bgRc, 1Y8cdNmUJH7yBTd9yOvr5i, 26dSoYclwsYLMAKD3tpOr4, 3BmGtnKgCSGYIUhmivXKWX, 6Ff53KvcvAj5U7Z1vojB5o, 6LqNN22kT3074XbTVUrhzX, 0p4nmQO2msCgU4IF37Wi3j, 72OaDtakiy6yFqkt4TsiFt, 5yG7ZAZafVaAlMTeBybKAL"
https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,14494489,"album rock, classic rock, hard rock, rock",7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,76,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,"2cnMpRsOVqtPMfq7YiFE6K, 6H1RjVyNruCmrBEWRbD0VZ, 07XSN3sPlIlB2L2XNcTwJw, 27T030eWyCQRmDyuvr1kxY, 58lV9VcRSjABbAbfWS6skp, 0cc6vw3VN8YlIcvr1v7tBL, 3qm84nBOXUEQ2vnTfUTTFC, 4opTS86dN9uO313J9CE8xg, 6ZLTlhejhndI4Rh53vYhrY, 2AM4ilv6UzW0uMRuqKtDgN, 568ZhdwyaiCyOGJRtNYhWf, 5M52tdBnJaKSvOpJGz8mfZ, 4MVyzYMgTwdP7Z49wAZHx0, 711MCceyCBcFnzjGY4Q7Un, 29kkCKKGXheHuoO829FxWK"
https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,11912177,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",23zg3TcAtWQy7J6upgbUnj,USHER,82,spotify:artist:23zg3TcAtWQy7J6upgbUnj,"21E3waRsmPlU7jZsS13rcj, 20s0P9QLxGqKuCsGwFsp7w, 2iojnBLj0qIMiKPvVhLnsH, 7r8RF1tN2A4CiGEplkp1oP, 2gBjLmx6zQnFGQJCAQpRgw, 3aQeKQSyrW4qWr35idm0cy, 5rkVyNGXEgeUqKkB5ccK83, 2NdeV5rLm47xAvogXrYhJX, 7urq0VfqxEYEEiZUkebXT4, 1XkoF8ryArs86LZvFOkbyr, 0urTpYCsixqZwgNTkPJOJ4, 3ipn9JLAPI5GUEo4y4jcoi, 6O74knDqdv3XaWtkII7Xjp, 4OBJLual30L7gRl5UkeRcT"
https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,4403334,"baroque, classical, early music, german baroque",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,76,spotify:artist:5aIqB5nVVvmFsvSdExz408,"5wTAi7QkpP6kp8a54lmTOq, 2QOIawHpSlOwXDvSqQ9YJR, 4NJhFmfw43RLBLjQvxDuRS, 2UqjDAXnDxejEyE0CzfUrZ, 2wOqMjp9TyABvtHdOSOTUS, 7y97mc3bZRFXzT2szRM4L4, 1Uff91EOsvd99rtAupatMP, 3MKCzCnpzw3TjUYs2v7vDA"
https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,706915,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",0eVyjRhzZKke2KFYTcDkeu,The Alchemist,71,spotify:artist:0eVyjRhzZKke2KFYTcDkeu,"0ABk515kENDyATUdpCKVfW, 0Y4inQK6OespitzD6ijMwb, 5LhTec3c7dcqBvpLRWbMcf, 2aoFQUeHD1U7pL098lRsDU, 1grN0519h2zYqpRtYbDZAl, 3A5tHz1SfngyOZM2gItYKu"
https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,5182703,"alt z, pop, pov: indie",5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,74,spotify:artist:5IH6FPUwQTxPSXurCrcIov,"4xnihxcoXWK3UqryOSnbw5, 2hR4h1Cao2ueuI7Cx9c7V8, 2jnIB6XdLvnJUeNTy5A0J2, 3QSQFmccmX81fWCUSPTS7y, 3gIRvgZssIb9aiirIg0nI3, 45dkTj5sMRSjrmBSBeiHym, 4Uc8Dsxct0oMqx0P6i60ea, 2cFrymmkijnjDg9SS92EPM, 2WzaAvm2bBCf4pEhyuDgCY, 37M5pPGs6V1fchFJSgCguX, 5Rl15oVamLq7FbSb0NNBNy, 6s22t5Y3prQHyaHWUN1R1C"
https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,1073220,"contemporary country, modern country pop",5QNm7E7RU2m64l6Gliu8Oy,HARDY,76,spotify:artist:5QNm7E7RU2m64l6Gliu8Oy,"4GGfAshSkqoxpZdoaHm7ky, 7HTLVyjNf0VRxfIgNcfRRH, 3win9vGIxFfBRag9S63wwf, 6tPHARSq45lQ8BSALCfkFC, 2QMsj4XJ7ne2hojxt6v5eb, 3BEV5FcxOtkQJ7lLRKMh3V, 7kplJl06UmldxLKseURAYi, 0ChjBYedhZTQnWZWQYg15U, 6zLBxLdl60ekBLpawtT63I, 1Tie3AZgLQZqYEp8Fv4zOZ, 4NYMUsIcUUsBHbV9DICa5x, 4MoAOfV4ROWofLG3a3hhBN, 0Z8XVUAOBPM4x12wKnFHEQ, 77kULmXAQ6vWer7IIHdGzI, 1ZGTSMjK1D2HrpPTOh916U, 78YqeIji3mgAS2K1Maca6x"
https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb,12550213,"funk pop, funk rj, pagode baiano, pop, pop nacional",7FNnA9vBm6EKceENgCGRMb,Anitta,80,spotify:artist:7FNnA9vBm6EKceENgCGRMb,"6tzRZ39aZlNqlUzQlkuhDV, 3CDoRporvSjdzTrm99a3gi, 3zgnrYIltMkgeejmvMCnes, 4PzYKhC14sTJNEr0dzoo0d, 7rXMvXRnWHaSwnVvPeUUfw, 1mXAhKnZEdF6rotyyd4GBi, 5wbf52LA6kcaboHSN6NEF1, 6xlRSRMLgZbsSNd0BMobwy, 1sPg5EHuQXTMElpZ4iUgXe, 7me0S5Z40qVWj3gzyK8aC3, 3qvcCP2J0fWi0m0uQDUf6r, 59jlthNnbmim5l9tmNA7se, 3Nipsl6GVwwGyeAk0J29C6"
https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz,6987330,"banda, musica mexicana, norteno",5bSfBBCxY8QAk4Pifveisz,La Arrolladora Banda El Limón De Rene Camacho,79,spotify:artist:5bSfBBCxY8QAk4Pifveisz,"6AcOTCYBMvjKYy4zms0kaC, 46WT0eTBzCslHoVsLahvfE, 49EE6lVLgU8sp7dFgPshgM, 4bPiOPI4V99cepEftvBYak, 4LFOoXhMhnq9U8VsZkSwxl, 1lQO7ePBTp5yOfVK9hicoJ, 5dmU7FrmtbQaSzIvGsE4Jp, 2C6i0I5RiGzDKN9IAF8reh, 5YNi3BopLa4XtYRtzML80L, 3CAhiUHkUYT1mFtVHM9SHA, 108moq3rq6bm1M4Ypz0J02, 7sQ3Q6yYyg0SdpEezJN8UT, 4BwiodzEp9Hwes5HeFjMVK"
https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL,3810450,"hip hop, pop rap, rap, southern hip hop, trap",5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,71,spotify:artist:5dHt1vcEm9qb8fCyLcB3HL,"5IcR3N7QB1j6KBL8eImZ8m, 0NWbwDZY1VkRqFafuQm6wk, 0A0FS04o6zMoto8OKPsDwY, 28ExwzUQsvgJooOI0X1mr3, 5gCRApTajqwbnHHPbr2Fpi, 1pPmIToKXyGdsCF6LmqLmI, 0ONHkAv9pCAFxb0zJwDNTy, 6fxyWrfmjcbj5d12gXeiNV, 13y7CgLHjMVRMDqxdx0Xdo, 17lzZA2AlOHwCwFALHttmp, 7iZtZyCzp3LItcw1wtPI3D"
https://open.spotify.com/artist/3ZpEKRjHaHANcpk10u6Ntq,3412719,afrobeats,3ZpEKRjHaHANcpk10u6Ntq,Ayra Starr,79,spotify:artist:3ZpEKRjHaHANcpk10u6Ntq,"0a1SidMjD8D6EHvJph4n2H, 75VKfyoBlkmrJFDqo1o2VY, 1E5hfn5BduN2nnoZCJmUVG, 5yOvAmpIR7hVxiS6Ls5DPO, 1X6cBGnXpEpN7CmflLKmLV, 4JM1zsVj1pt38Q8mhv5teI"
https://open.spotify.com/artist/0NGAZxHanS9e0iNHpR8f2W,11290487,"electro house, pop nacional, slap house",0NGAZxHanS9e0iNHpR8f2W,Alok,80,spotify:artist:0NGAZxHanS9e0iNHpR8f2W,"28uJnu5EsrGml2tBd7y8ts, 1mXAhKnZEdF6rotyyd4GBi, 1AL2GKpmRrKXkYIcASuRFa, 6xlRSRMLgZbsSNd0BMobwy, 6uYrXgVHctAJtIdSODcyLJ, 2Z0lRIqr997lIUiPtrpKCr, 0vLuOi2k62sHujIfplInlK, 1on7ZQ2pvgeQF4vmIA09x5, 1A5QJAC1vdhbhPE25Q0x0f, 1elUiq4X7pxej6FRlrEzjM, 7FNnA9vBm6EKceENgCGRMb, 4cdyqaBREB68H77QKCrKP1, 7me0S5Z40qVWj3gzyK8aC3"
https://open.spotify.com/artist/4zXroEby35IgWPERRcW4Ay,146696,,4zXroEby35IgWPERRcW4Ay,Andrew Underberg,71,spotify:artist:4zXroEby35IgWPERRcW4Ay,"3osxpNwDgRAPs3aZZNsdV8, 3hjgA2bJfvsFAbHNM60dvG, 18p5uhOP0T6w7EwYy389ej, 5PYToRCsrnvikZg3yl2JMr"
https://open.spotify.com/artist/2rwALQ1SXdfUWPUd6WOfYS,539887,conscious hip hop,2rwALQ1SXdfUWPUd6WOfYS,Aaron May,70,spotify:artist:2rwALQ1SXdfUWPUd6WOfYS,"6aaMZ3fcfLv4tEbmY7bjRM, 1ybINI1qPiFbwDXamRtwxD, 1iNqsUDUraNWrj00bqssQG, 2P5sC9cVZDToPxyomzF1UH, 6U3ybJ9UHNKEdsH7ktGBZ7, 0eVyjRhzZKke2KFYTcDkeu"
